species	Gene_focal	Gene_ortho
Ashbya_aceri	PAN5	AACERI_AaceriAAL044C
Ashbya_aceri	PAN5	AACERI_AaceriAAL045C
Ashbya_aceri	PAN6	AACERI_AaceriAFR282W
Ashbya_aceri	PBN1	AACERI_AaceriAFR733W
Ashbya_aceri	PBP4	AACERI_AaceriAFR593C
Ashbya_aceri	PBP4	AACERI_AaceriAFR594W
Ashbya_aceri	PBR1	AACERI_AaceriABL140W
Ashbya_aceri	PCP1	AACERI_AaceriAAR092W
Ashbya_aceri	PDC2	AACERI_AaceriAGR150C
Ashbya_aceri	PDR16	AACERI_AaceriABL198C
Ashbya_aceri	PET117	AACERI_AaceriADL076W
Ashbya_aceri	PET122	AACERI_AaceriAGR142C
Ashbya_aceri	PET309	AACERI_AaceriABR225C
Ashbya_aceri	PEX10	AACERI_AaceriAER389C
Ashbya_aceri	PEX30	AACERI_AaceriAFR500W
Ashbya_aceri	PEX3	AACERI_AaceriADR296C
Ashbya_aceri	PEX3	AACERI_AaceriADR297W
Ashbya_aceri	PEX6	AACERI_AaceriAGR394W
Ashbya_aceri	PEX8	AACERI_AaceriAER208C
Ashbya_aceri	PEX8	AACERI_AaceriAER209W
Ashbya_aceri	PFA4	AACERI_AaceriACL003C
Ashbya_aceri	PFD1	AACERI_AaceriAEL139W
Ashbya_aceri	PFK27	AACERI_AaceriADL183C
Ashbya_aceri	PFK27	AACERI_AaceriADL184W
Ashbya_aceri	PHM8	AACERI_AaceriAFR233W
Ashbya_aceri	PHM8	AACERI_AaceriAFR234W
Ashbya_aceri	PHO85	AACERI_AaceriAGL243W
Ashbya_aceri	PHS1	AACERI_AaceriAFR090W
Ashbya_aceri	PKC1	AACERI_AaceriACR191C
Ashbya_aceri	PLB3	AACERI_AaceriACL016C
Ashbya_aceri	PLC1	AACERI_AaceriACR024W
Ashbya_aceri	PMI40	AACERI_AaceriADR003C
Ashbya_aceri	PMI40	AACERI_AaceriADR004W
Ashbya_aceri	PMT6	AACERI_AaceriACL114W
Ashbya_aceri	PNG1	AACERI_AaceriABR193W
Ashbya_aceri	POF1	AACERI_AaceriAFR721W
Ashbya_aceri	POF1	AACERI_AaceriAFR722C
Ashbya_aceri	POL12	AACERI_AaceriADL299C
Ashbya_aceri	POL12	AACERI_AaceriADL300W
Ashbya_aceri	POL2	AACERI_AaceriAFR657C
Ashbya_aceri	POM34	AACERI_AaceriAAL159C
Ashbya_aceri	POP2	AACERI_AaceriABR119C
Ashbya_aceri	POP3	AACERI_AaceriAFR348C
Ashbya_aceri	POR2	AACERI_AaceriADL246W
Ashbya_aceri	POR2	AACERI_AaceriADL247C
Ashbya_aceri	POT1	AACERI_AaceriAGL363C
Ashbya_aceri	PPA2	AACERI_AaceriAER283W
Ashbya_aceri	PPA2	AACERI_AaceriAER284W
Ashbya_aceri	PPG1	AACERI_AaceriAER265W
Ashbya_aceri	PRE2	AACERI_AaceriAEL326C
Ashbya_aceri	PRM2	AACERI_AaceriADL105C
Ashbya_aceri	PRM2	AACERI_AaceriADL106C
Ashbya_aceri	PRM3	AACERI_AaceriAFL072C
Ashbya_aceri	PRM3	AACERI_AaceriAFL072CA
Ashbya_aceri	PRM5	AACERI_AaceriADL250W
Ashbya_aceri	PRM5	AACERI_AaceriADL251C
Ashbya_aceri	PRP22	AACERI_AaceriAAR020W
Ashbya_aceri	PRP24	AACERI_AaceriAER284W
Ashbya_aceri	PRP24	AACERI_AaceriAER285C
Ashbya_aceri	PRP38	AACERI_AaceriAER206C
Ashbya_aceri	PRR1	AACERI_AaceriABL055C
Ashbya_aceri	PRR1	AACERI_AaceriABL056C
Ashbya_aceri	PRS2	AACERI_AaceriAGR371C
Ashbya_aceri	PRY1	AACERI_AaceriAAL178W
Ashbya_aceri	PSD1	AACERI_AaceriAFR022C
Ashbya_aceri	PSD1	AACERI_AaceriAFR023W
Ashbya_aceri	PSP2	AACERI_AaceriAER333C
Ashbya_aceri	PSR2	AACERI_AaceriAAL157C
Ashbya_aceri	PSR2	AACERI_AaceriAAL158W
Ashbya_aceri	PSY2	AACERI_AaceriABL162C
Ashbya_aceri	PSY4	AACERI_AaceriABR147C
Ashbya_aceri	PSY4	AACERI_AaceriABR148W
Ashbya_aceri	PTC1	AACERI_AaceriAEL010W
Ashbya_aceri	PUS4	AACERI_AaceriAEL198W
Ashbya_aceri	PUS4	AACERI_AaceriAEL200C
Ashbya_aceri	PUS7	AACERI_AaceriACR136C
Ashbya_aceri	PUS7	AACERI_AaceriACR137W
Ashbya_aceri	QCR7	AACERI_AaceriAFR731W
Ashbya_aceri	RAD17	AACERI_AaceriADR410C
Ashbya_aceri	RAD17	AACERI_AaceriADR411W
Ashbya_aceri	RAD23	AACERI_AaceriAFR358W
Ashbya_aceri	RAD27	AACERI_AaceriABL052C
Ashbya_aceri	RAD27	AACERI_AaceriABL053W
Ashbya_aceri	RAD34	AACERI_AaceriAAL038W
Ashbya_aceri	RAD54	AACERI_AaceriAEL297W
Ashbya_aceri	RAD9	AACERI_AaceriAGR173C
Ashbya_aceri	RAD9	AACERI_AaceriAGR174W
Ashbya_aceri	RAI1	AACERI_AaceriAFR262C
Ashbya_aceri	RAP1	AACERI_AaceriABL179C
Ashbya_aceri	RAP1	AACERI_AaceriABL180W
Ashbya_aceri	RAS1	AACERI_AaceriADL263W
Ashbya_aceri	RAV2	AACERI_AaceriAGL104C
Ashbya_aceri	RBH1	AACERI_AaceriAEL141W
Ashbya_aceri	RBS1	AACERI_AaceriADR097W
Ashbya_aceri	RBS1	AACERI_AaceriADR098C
Ashbya_aceri	RCH1	AACERI_AaceriABR085C
Ashbya_aceri	RDS3	AACERI_AaceriABR103C
Ashbya_aceri	RDT1	AACERI_AaceriAFR735W
Ashbya_aceri	REC107	AACERI_AaceriACL123C
Ashbya_aceri	REC114	AACERI_AaceriADR244W
Ashbya_aceri	REC114	AACERI_AaceriADR245W
Ashbya_aceri	RER2	AACERI_AaceriAER002W
Ashbya_aceri	RER2	AACERI_AaceriAER003C
Ashbya_aceri	RFA2	AACERI_AaceriADL175W
Ashbya_aceri	RFA3	AACERI_AaceriAEL133C
Ashbya_aceri	RFA3	AACERI_AaceriAEL133CA
Ashbya_aceri	RFC1	AACERI_AaceriACR102W
Ashbya_aceri	RFC3	AACERI_AaceriAEL196W
Ashbya_aceri	RFT1	AACERI_AaceriAFR015W
Ashbya_aceri	RFU1	AACERI_AaceriABR232C
Ashbya_aceri	RFU1	AACERI_AaceriABR233W
Ashbya_aceri	RGR1	AACERI_AaceriABR230C
Ashbya_aceri	RHO5	AACERI_AaceriABL139C
Ashbya_aceri	RIA1	AACERI_AaceriAFR031C
Ashbya_aceri	RIM1	AACERI_AaceriAEL144W
Ashbya_aceri	RIM1	AACERI_AaceriAEL146C
Ashbya_aceri	RIM21	AACERI_AaceriAEL202C
Ashbya_aceri	RKM2	AACERI_AaceriAGL107W
Ashbya_aceri	RKM2	AACERI_AaceriAGL108C
Ashbya_aceri	RNP1	AACERI_AaceriACL071C
Ashbya_aceri	RNQ1	AACERI_AaceriAFR700W
Ashbya_aceri	RNQ1	AACERI_AaceriAFR701C
Ashbya_aceri	ROG1	AACERI_AaceriADL285C
Ashbya_aceri	RPB4	AACERI_AaceriACR250W
Ashbya_aceri	RPB8	AACERI_AaceriACR111C
Ashbya_aceri	RPC37	AACERI_AaceriAFR083W
Ashbya_aceri	RPC40	AACERI_AaceriADR031C
Ashbya_aceri	RPC40	AACERI_AaceriADR032W
Ashbya_aceri	RPC53	AACERI_AaceriADR070W
Ashbya_aceri	RPF2	AACERI_AaceriADR215C
Ashbya_aceri	RPL17B	AACERI_AaceriAEL136C
Ashbya_aceri	RPL17B	AACERI_AaceriAEL137W
Ashbya_aceri	RPL23B	AACERI_AaceriAGL287W
Ashbya_aceri	RPL25	AACERI_AaceriADL165C
Ashbya_aceri	RPL25	AACERI_AaceriADL167W
Ashbya_aceri	RPL30	AACERI_AaceriAFR479W
Ashbya_aceri	RPL30	AACERI_AaceriAFR480C
Ashbya_aceri	RPL37A	AACERI_AaceriAFR687W
Ashbya_aceri	RPL3	AACERI_AaceriADR206W
Ashbya_aceri	RPL42A	AACERI_AaceriAFR033C
Ashbya_aceri	RPL8A	AACERI_AaceriACL070C
Ashbya_aceri	RPN11	AACERI_AaceriAGR006W
Ashbya_aceri	RPN14	AACERI_AaceriAFL008W
Ashbya_aceri	RPN14	AACERI_AaceriAFL009C
Ashbya_aceri	RPN1	AACERI_AaceriACR072C
Ashbya_aceri	RPN5	AACERI_AaceriADR073W
Ashbya_aceri	RPN5	AACERI_AaceriADR074C
Ashbya_aceri	RPP1	AACERI_AaceriAAL045C
Ashbya_aceri	RPP1	AACERI_AaceriAAL046C
Ashbya_aceri	RPS12	AACERI_AaceriADR412C
Ashbya_aceri	RPS30A	AACERI_AaceriAGR288W
Ashbya_aceri	RPS3	AACERI_AaceriABL137W
Ashbya_aceri	RPS3	AACERI_AaceriABL138W
Ashbya_aceri	RPS5	AACERI_AaceriABR171W
Ashbya_aceri	RPS5	AACERI_AaceriABR172W
Ashbya_aceri	RPT6	AACERI_AaceriAGL043C
Ashbya_aceri	RRM3	AACERI_AaceriAER233C
Ashbya_aceri	RRN3	AACERI_AaceriABL027W
Ashbya_aceri	RRN5	AACERI_AaceriAGL166W
Ashbya_aceri	RRP3	AACERI_AaceriAAL041C
Ashbya_aceri	RRP3	AACERI_AaceriAAL042W
Ashbya_aceri	RRP4	AACERI_AaceriAAL034C
Ashbya_aceri	RRP4	AACERI_AaceriAAL035W
Ashbya_aceri	RRP7	AACERI_AaceriAFR704W
Ashbya_aceri	RRP7	AACERI_AaceriAFR705W
Ashbya_aceri	RRP8	AACERI_AaceriAGR152W
Ashbya_aceri	RSC58	AACERI_AaceriAFR221C
Ashbya_aceri	RSC58	AACERI_AaceriAFR222W
Ashbya_aceri	RSN1	AACERI_AaceriAER282W
Ashbya_aceri	RTC5	AACERI_AaceriAER255C
Ashbya_aceri	RTF1	AACERI_AaceriAFR265C
Ashbya_aceri	RTF1	AACERI_AaceriAFR266W
Ashbya_aceri	RTT102	AACERI_AaceriAGL331C
Ashbya_aceri	RTT106	AACERI_AaceriABL165C
Ashbya_aceri	RUD3	AACERI_AaceriACR101C
Ashbya_aceri	RVB2	AACERI_AaceriAFL142W
Ashbya_aceri	SAC1	AACERI_AaceriAER447C
Ashbya_aceri	SAC3	AACERI_AaceriAGL173W
Ashbya_aceri	SAC3	AACERI_AaceriAGL174W
Ashbya_aceri	SAD1	AACERI_AaceriAGR007C
Ashbya_aceri	SAF1	AACERI_AaceriAEL155C
Ashbya_aceri	SAF1	AACERI_AaceriAEL156W
Ashbya_aceri	SAP185	AACERI_AaceriAFR089W
Ashbya_aceri	SAP30	AACERI_AaceriAER278W
Ashbya_aceri	SAR1	AACERI_AaceriAFL114W
Ashbya_aceri	SAS2	AACERI_AaceriAFR220W
Ashbya_aceri	SAS2	AACERI_AaceriAFR221C
Ashbya_aceri	SAS4	AACERI_AaceriAGL132C
Ashbya_aceri	SBE22	AACERI_AaceriACL105C
Ashbya_aceri	SBE22	AACERI_AaceriACL106C
Ashbya_aceri	SBP1	AACERI_AaceriACL071C
Ashbya_aceri	SCC2	AACERI_AaceriAGL133W
Ashbya_aceri	SCC2	AACERI_AaceriAGL134C
Ashbya_aceri	SCD6	AACERI_AaceriADR037W
Ashbya_aceri	SCH9	AACERI_AaceriADL389W
Ashbya_aceri	SCJ1	AACERI_AaceriAER345W
Ashbya_aceri	SCJ1	AACERI_AaceriAER346W
Ashbya_aceri	SDC1	AACERI_AaceriAFR374C
Ashbya_aceri	SDH2	AACERI_AaceriACL065C
Ashbya_aceri	SDP1	AACERI_AaceriADL245W
Ashbya_aceri	SDP1	AACERI_AaceriADL246W
Ashbya_aceri	SEC14	AACERI_AaceriABR020W
Ashbya_aceri	SEC14	AACERI_AaceriABR021W
Ashbya_aceri	SEC16	AACERI_AaceriAGR202W
Ashbya_aceri	SEC16	AACERI_AaceriAGR203C
Ashbya_aceri	SEC24	AACERI_AaceriADL239C
Ashbya_aceri	SEC24	AACERI_AaceriADL241W
Ashbya_aceri	SEC72	AACERI_AaceriAGR293C
Ashbya_aceri	SED5	AACERI_AaceriAFR210C
Ashbya_aceri	SEG2	AACERI_AaceriABL037C
Ashbya_aceri	SET4	AACERI_AaceriAFR077W
Ashbya_aceri	SFK1	AACERI_AaceriABR080W
Ashbya_aceri	SFT2	AACERI_AaceriADR066C
Ashbya_aceri	SGA1	AACERI_AaceriADL225W
Ashbya_aceri	SGA1	AACERI_AaceriADL226C
Ashbya_aceri	SHB17	AACERI_AaceriADR323C
Ashbya_aceri	SHE10	AACERI_AaceriAFR243C
Ashbya_aceri	SHE10	AACERI_AaceriAFR244C
Ashbya_aceri	SIP4	AACERI_AaceriAFR096W
Ashbya_aceri	SIP4	AACERI_AaceriAFR097W
Ashbya_aceri	SIR3	AACERI_AaceriAER132W
Ashbya_aceri	SIR3	AACERI_AaceriAER133C
Ashbya_aceri	SKG3	AACERI_AaceriAFR684C
Ashbya_aceri	SKG3	AACERI_AaceriAFR685C
Ashbya_aceri	SKI2	AACERI_AaceriAER066W
Ashbya_aceri	SKI2	AACERI_AaceriAER067C
Ashbya_aceri	SKI3	AACERI_AaceriAEL281C
Ashbya_aceri	SKO1	AACERI_AaceriAFR025C
Ashbya_aceri	SKO1	AACERI_AaceriAFR026C
Ashbya_aceri	SKP1	AACERI_AaceriADR295C
Ashbya_aceri	SKY1	AACERI_AaceriAER348C
Ashbya_aceri	SKY1	AACERI_AaceriAER349C
Ashbya_aceri	SLD7	AACERI_AaceriADR203C
Ashbya_aceri	SLI15	AACERI_AaceriAGL269W
Ashbya_aceri	SLM3	AACERI_AaceriAEL087C
Ashbya_aceri	SLM3	AACERI_AaceriAEL088C
Ashbya_aceri	SMC1	AACERI_AaceriAGL023W
Ashbya_aceri	SMC1	AACERI_AaceriAGL024WA
Ashbya_aceri	SMD1	AACERI_AaceriAER204WA
Ashbya_aceri	SMD1	AACERI_AaceriAER205W
Ashbya_aceri	SNF1	AACERI_AaceriAEL229W
Ashbya_aceri	SNF1	AACERI_AaceriAEL230W
Ashbya_aceri	SNF3	AACERI_AaceriADR091W
Ashbya_aceri	SNL1	AACERI_AaceriAGR239W
Ashbya_aceri	SNM1	AACERI_AaceriAEL228W
Ashbya_aceri	SNM1	AACERI_AaceriAEL229W
Ashbya_aceri	SOM1	AACERI_AaceriACR013C
Ashbya_aceri	SOM1	AACERI_AaceriACR014C
Ashbya_aceri	SPC110	AACERI_AaceriAER240W
Ashbya_aceri	SPC110	AACERI_AaceriAER241W
Ashbya_aceri	SPC19	AACERI_AaceriAGL105W
Ashbya_aceri	SPC34	AACERI_AaceriAEL315W
Ashbya_aceri	SPC3	AACERI_AaceriABR223C
Ashbya_aceri	SPC3	AACERI_AaceriABR224W
Ashbya_aceri	SPE4	AACERI_AaceriAGL159W
Ashbya_aceri	SPF1	AACERI_AaceriAFR353W
Ashbya_aceri	SPF1	AACERI_AaceriAFR354C
Ashbya_aceri	SPO21	AACERI_AaceriAFR604C
Ashbya_aceri	SPO22	AACERI_AaceriACL030C
Ashbya_aceri	SPO22	AACERI_AaceriACL031C
Ashbya_aceri	SPO77	AACERI_AaceriACL179C
Ashbya_aceri	SPO77	AACERI_AaceriACL180C
Ashbya_aceri	SPR1	AACERI_AaceriAAR146W
Ashbya_aceri	SPS18	AACERI_AaceriABL164C
Ashbya_aceri	SPS19	AACERI_AaceriABL163W
Ashbya_aceri	SQS1	AACERI_AaceriABL192C
Ashbya_aceri	SRB5	AACERI_AaceriAAR095C
Ashbya_aceri	SRO77	AACERI_AaceriACR190C
Ashbya_aceri	SRO9	AACERI_AaceriAFR713W
Ashbya_aceri	SRP21	AACERI_AaceriABL025C
Ashbya_aceri	SRP72	AACERI_AaceriAFL102W
Ashbya_aceri	SRP72	AACERI_AaceriAFL103C
Ashbya_aceri	SSF1	AACERI_AaceriAAL039C
Ashbya_aceri	SSF1	AACERI_AaceriAAL040W
Ashbya_aceri	SSH4	AACERI_AaceriABL026W
Ashbya_aceri	SSN3	AACERI_AaceriAGL249C
Ashbya_aceri	SSO1	AACERI_AaceriAFL139W
Ashbya_aceri	SSP1	AACERI_AaceriAFR130W
Ashbya_aceri	SSP1	AACERI_AaceriAFR131C
Ashbya_aceri	SSP2	AACERI_AaceriACR135C
Ashbya_aceri	SSU1	AACERI_AaceriAGR195W
Ashbya_aceri	SSY1	AACERI_AaceriAGL171W
Ashbya_aceri	SSZ1	AACERI_AaceriAAL042W
Ashbya_aceri	SSZ1	AACERI_AaceriAAL043C
Ashbya_aceri	STB1	AACERI_AaceriADL171W
Ashbya_aceri	STB1	AACERI_AaceriADL172W
Ashbya_aceri	STE12	AACERI_AaceriADR304W
Ashbya_aceri	STE12	AACERI_AaceriADR305C
Ashbya_aceri	STE50	AACERI_AaceriAFR706C
Ashbya_aceri	STE50	AACERI_AaceriAFR707C
Ashbya_aceri	STN1	AACERI_AaceriAGR151W
Ashbya_aceri	STP1	AACERI_AaceriAFR461C
Ashbya_aceri	STP1	AACERI_AaceriAFR462C
Ashbya_aceri	STU1	AACERI_AaceriADL297W
Ashbya_aceri	STU1	AACERI_AaceriADL298C
Ashbya_aceri	SUI3	AACERI_AaceriAFL144C
Ashbya_aceri	SUI3	AACERI_AaceriAFL145W
Ashbya_aceri	SUR2	AACERI_AaceriAAL066W
Ashbya_aceri	SUT1	AACERI_AaceriAEL298C
Ashbya_aceri	SWI3	AACERI_AaceriAEL135C
Ashbya_aceri	SWI3	AACERI_AaceriAEL136C
Ashbya_aceri	SWI6	AACERI_AaceriAFR690C
Ashbya_aceri	SWP1	AACERI_AaceriADR268W
Ashbya_aceri	SWS2	AACERI_AaceriAER422C
Ashbya_aceri	TAD1	AACERI_AaceriAFR267W
Ashbya_aceri	TCP1	AACERI_AaceriAGL092W
Ashbya_aceri	TCP1	AACERI_AaceriAGL093W
Ashbya_aceri	TDA5	AACERI_AaceriAER112C
Ashbya_aceri	TDA7	AACERI_AaceriABL135C
Ashbya_aceri	TDP1	AACERI_AaceriAAR169C
Ashbya_aceri	TDP1	AACERI_AaceriAAR170W
Ashbya_aceri	TEA1	AACERI_AaceriADR365W
Ashbya_aceri	TEC1	AACERI_AaceriAER174W
Ashbya_aceri	TEC1	AACERI_AaceriAER177W
Ashbya_aceri	TFC4	AACERI_AaceriAFR663W
Ashbya_aceri	TFC4	AACERI_AaceriAFR664W
Ashbya_aceri	TGL5	AACERI_AaceriADR231C
Ashbya_aceri	TGL5	AACERI_AaceriADR232W
Ashbya_aceri	THO1	AACERI_AaceriADL068W
Ashbya_aceri	THO1	AACERI_AaceriADL069W
Ashbya_aceri	THR1	AACERI_AaceriACR070W
Ashbya_aceri	THS1	AACERI_AaceriACL039W
Ashbya_aceri	TIF11	AACERI_AaceriAER274W
Ashbya_aceri	TIF11	AACERI_AaceriAER275C
Ashbya_aceri	TIF2	AACERI_AaceriACR252C
Ashbya_aceri	TIF2	AACERI_AaceriACR253C
Ashbya_aceri	TIF3	AACERI_AaceriABR179C
Ashbya_aceri	TIF3	AACERI_AaceriABR180W
Ashbya_aceri	TIF4632	AACERI_AaceriAGL044C
Ashbya_aceri	TLG1	AACERI_AaceriAFR375W
Ashbya_aceri	TLG1	AACERI_AaceriAFR376W
Ashbya_aceri	TMA19	AACERI_AaceriABR074C
Ashbya_aceri	TMA19	AACERI_AaceriABR075C
Ashbya_aceri	TMA23	AACERI_AaceriAER286W
Ashbya_aceri	TMA23	AACERI_AaceriAER287W
Ashbya_aceri	TOA1	AACERI_AaceriAGR227W
Ashbya_aceri	TOA1	AACERI_AaceriAGR228C
Ashbya_aceri	TOA2	AACERI_AaceriABR071W
Ashbya_aceri	TOA2	AACERI_AaceriABR072W
Ashbya_aceri	TOH1	AACERI_AaceriAEL130C
Ashbya_aceri	TOH1	AACERI_AaceriAEL131C
Ashbya_aceri	TOM20	AACERI_AaceriAEL320W
Ashbya_aceri	TOM20	AACERI_AaceriAEL321C
Ashbya_aceri	TPK3	AACERI_AaceriAEL114C
Ashbya_aceri	TPK3	AACERI_AaceriAEL115C
Ashbya_aceri	TPO5	AACERI_AaceriAEL125C
Ashbya_aceri	TPS3	AACERI_AaceriAER276C
Ashbya_aceri	TRL1	AACERI_AaceriAFR099C
Ashbya_aceri	TRM11	AACERI_AaceriADL161C
Ashbya_aceri	TRM11	AACERI_AaceriADL162W
Ashbya_aceri	TRM13	AACERI_AaceriADL162W
Ashbya_aceri	TRM13	AACERI_AaceriADL163W
Ashbya_aceri	TRM5	AACERI_AaceriAAL033W
Ashbya_aceri	TRZ1	AACERI_AaceriADR212C
Ashbya_aceri	TRZ1	AACERI_AaceriADR213C
Ashbya_aceri	TSA1	AACERI_AaceriAER312W
Ashbya_aceri	TSA1	AACERI_AaceriAER313C
Ashbya_aceri	TSR2	AACERI_AaceriAER119W
Ashbya_aceri	TUB3	AACERI_AaceriAFR440C
Ashbya_aceri	UBA4	AACERI_AaceriAER248W
Ashbya_aceri	UBA4	AACERI_AaceriAER249C
Ashbya_aceri	UBC1	AACERI_AaceriAGL138C
Ashbya_aceri	UBC6	AACERI_AaceriAGR372W
Ashbya_aceri	UBI4	AACERI_AaceriACL062C
Ashbya_aceri	UBI4	AACERI_AaceriACL063W
Ashbya_aceri	UBP10	AACERI_AaceriABL145W
Ashbya_aceri	UBP10	AACERI_AaceriABL146C
Ashbya_aceri	UBP16	AACERI_AaceriAEL242W
Ashbya_aceri	UBP16	AACERI_AaceriAEL243W
Ashbya_aceri	UBP6	AACERI_AaceriAEL030W
Ashbya_aceri	UBP6	AACERI_AaceriAEL031C
Ashbya_aceri	UBX5	AACERI_AaceriADR297W
Ashbya_aceri	UBX5	AACERI_AaceriADR298W
Ashbya_aceri	UNG1	AACERI_AaceriAER326C
Ashbya_aceri	UNG1	AACERI_AaceriAER327C
Ashbya_aceri	UPC2	AACERI_AaceriAGL091W
Ashbya_aceri	URE2	AACERI_AaceriABL195C
Ashbya_aceri	URK1	AACERI_AaceriADR288W
Ashbya_aceri	USV1	AACERI_AaceriAFL136W
Ashbya_aceri	UTP21	AACERI_AaceriAER080W
Ashbya_aceri	UTP21	AACERI_AaceriAER081C
Ashbya_aceri	UTR4	AACERI_AaceriAFR359C
Ashbya_aceri	VAC17	AACERI_AaceriAFR746C
Ashbya_aceri	VHR2	AACERI_AaceriADL067C
Ashbya_aceri	VHR2	AACERI_AaceriADL068W
Ashbya_aceri	VMA11	AACERI_AaceriAFL141C
Ashbya_aceri	VMA16	AACERI_AaceriACR071W
Ashbya_aceri	VMA21	AACERI_AaceriAAR096W
Ashbya_aceri	VMA7	AACERI_AaceriAGL051C
Ashbya_aceri	VMA7	AACERI_AaceriAGL052W
Ashbya_aceri	VMR1	AACERI_AaceriACL072C
Ashbya_aceri	VPS13	AACERI_AaceriACL063W
Ashbya_aceri	VPS13	AACERI_AaceriACL064C
Ashbya_aceri	VPS16	AACERI_AaceriAGL251C
Ashbya_aceri	VPS16	AACERI_AaceriAGL252W
Ashbya_aceri	VPS1	AACERI_AaceriABL001W
Ashbya_aceri	VPS25	AACERI_AaceriAGL318W
Ashbya_aceri	VPS25	AACERI_AaceriAGL319C
Ashbya_aceri	VPS28	AACERI_AaceriADR043W
Ashbya_aceri	VPS29	AACERI_AaceriAFR410W
Ashbya_aceri	VPS33	AACERI_AaceriAER063W
Ashbya_aceri	VPS33	AACERI_AaceriAER064C
Ashbya_aceri	VPS38	AACERI_AaceriABL007W
Ashbya_aceri	VPS41	AACERI_AaceriAGR149W
Ashbya_aceri	VPS64	AACERI_AaceriAGL106C
Ashbya_aceri	VPS64	AACERI_AaceriAGL107W
Ashbya_aceri	VPS68	AACERI_AaceriADL169W
Ashbya_aceri	VPS68	AACERI_AaceriADL170C
Ashbya_aceri	VTA1	AACERI_AaceriAFR691W
Ashbya_aceri	VTC4	AACERI_AaceriAGR316C
Ashbya_aceri	WSC4	AACERI_AaceriAFR191C
Ashbya_aceri	XRS2	AACERI_AaceriAER402C
Ashbya_aceri	XRS2	AACERI_AaceriAER403C
Ashbya_aceri	XYL2	AACERI_AaceriABR228C
Ashbya_aceri	XYL2	AACERI_AaceriABR229C
Ashbya_aceri	YAK1	AACERI_AaceriACR249C
Ashbya_aceri	YAP6	AACERI_AaceriAEL222C
Ashbya_aceri	YAR1	AACERI_AaceriAFL146W
Ashbya_aceri	YAR1	AACERI_AaceriAFL147C
Ashbya_aceri	YBL036C	AACERI_AaceriADL300W
Ashbya_aceri	YBL036C	AACERI_AaceriADL301C
Ashbya_aceri	YBL039W-A	AACERI_AaceriAGL322W
Ashbya_aceri	YCH1	AACERI_AaceriACL119C
Ashbya_aceri	YCH1	AACERI_AaceriACL120W
Ashbya_aceri	YCL042W	AACERI_AaceriAFR717W
Ashbya_aceri	YCP4	AACERI_AaceriAAR003W
Ashbya_aceri	YCR087C-A	AACERI_AaceriAGL236W
Ashbya_aceri	YDJ1	AACERI_AaceriADL257C
Ashbya_aceri	YDL157C	AACERI_AaceriACR195W
Ashbya_aceri	YDL186W	AACERI_AaceriADR100C
Ashbya_aceri	YDL186W	AACERI_AaceriADR101W
Ashbya_aceri	YDR182W-A	AACERI_AaceriAGL130C
Ashbya_aceri	YDR476C	AACERI_AaceriAEL231C
Ashbya_aceri	YEH2	AACERI_AaceriAAL156C
Ashbya_aceri	YEH2	AACERI_AaceriAAL157C
Ashbya_aceri	YEL008W	AACERI_AaceriADL011W
Ashbya_aceri	YEL043W	AACERI_AaceriAFR363W
Ashbya_aceri	YEL043W	AACERI_AaceriAFR364C
Ashbya_aceri	YER152C	AACERI_AaceriAGR140C
Ashbya_aceri	YER152C	AACERI_AaceriAGR141C
Ashbya_aceri	YER156C	AACERI_AaceriAGR145C
Ashbya_aceri	YER156C	AACERI_AaceriAGR146W
Ashbya_aceri	YGL194C-A	AACERI_AaceriAFR170C
Ashbya_aceri	YGL194C-A	AACERI_AaceriAFR171W
Ashbya_aceri	YGL242C	AACERI_AaceriAFR268C
Ashbya_aceri	YGR053C	AACERI_AaceriAEL285W
Ashbya_aceri	YGR201C	AACERI_AaceriACL117W
Ashbya_aceri	YHR007C-A	AACERI_AaceriADR161W
Ashbya_aceri	YHR022C-A	AACERI_AaceriACR067C
Ashbya_aceri	YHR182W	AACERI_AaceriAFR128W
Ashbya_aceri	YIL108W	AACERI_AaceriADL238W
Ashbya_aceri	YIL152W	AACERI_AaceriAFR291C
Ashbya_aceri	YIL152W	AACERI_AaceriAFR292W
Ashbya_aceri	YIL156W-B	AACERI_AaceriAFR297W
Ashbya_aceri	YIM1	AACERI_AaceriADR270C
Ashbya_aceri	YIM1	AACERI_AaceriADR271W
Ashbya_aceri	YIP4	AACERI_AaceriAFR167W
Ashbya_aceri	YJL132W	AACERI_AaceriACR261C
Ashbya_aceri	YJL144W	AACERI_AaceriACR247WA
Ashbya_aceri	YJR120W	AACERI_AaceriABR168W
Ashbya_aceri	YJR151W-A	AACERI_AaceriADR329W
Ashbya_aceri	YKR005C	AACERI_AaceriAEL289WA
Ashbya_aceri	YKR011C	AACERI_AaceriAAL179W
Ashbya_aceri	YKR011C	AACERI_AaceriAAL180C
Ashbya_aceri	YLF2	AACERI_AaceriABR040W
Ashbya_aceri	YLH47	AACERI_AaceriAAR031W
Ashbya_aceri	YLH47	AACERI_AaceriAAR032W
Ashbya_aceri	YLR152C	AACERI_AaceriAGL149C
Ashbya_aceri	YLR179C	AACERI_AaceriAFR693C
Ashbya_aceri	YLR278C	AACERI_AaceriAGR280C
Ashbya_aceri	YLR281C	AACERI_AaceriAGR281C
Ashbya_aceri	YLR283W	AACERI_AaceriAGR282W
