species	Gene_focal	Gene_ortho
Anolis_carolinensis	CKAP4	CKAP4
Anolis_carolinensis	CKAP5	ENSACAG00000029651
Anolis_carolinensis	CKMT2	CKMT2
Anolis_carolinensis	CLASP2	CLASP2
Anolis_carolinensis	CLASP2	ENSACAG00000013662
Anolis_carolinensis	CLCN3	CLCN3
Anolis_carolinensis	CLCNKB	ENSACAG00000029610
Anolis_carolinensis	CLDN1	CLDN1
Anolis_carolinensis	CLDN10	CLDN10
Anolis_carolinensis	CLDN23	ENSACAG00000002945
Anolis_carolinensis	CLDN23	ENSACAG00000023382
Anolis_carolinensis	CLDN34	ENSACAG00000000827
Anolis_carolinensis	CLDN5	ENSACAG00000000754
Anolis_carolinensis	CLIC3	CLIC3
Anolis_carolinensis	CLINT1	CLINT1
Anolis_carolinensis	CLINT1	ENSACAG00000029587
Anolis_carolinensis	CLIP1	CLIP1
Anolis_carolinensis	CLIP4	CLIP4
Anolis_carolinensis	CLK1	CLK1
Anolis_carolinensis	CLMN	ENSACAG00000013223
Anolis_carolinensis	CLMP	CLMP
Anolis_carolinensis	CLN6	CLN6
Anolis_carolinensis	CLOCK	CLOCK
Anolis_carolinensis	CLRN2	CLRN2
Anolis_carolinensis	CLSTN2	CLSTN2
Anolis_carolinensis	CLSTN3	CLSTN3
Anolis_carolinensis	CLSTN3	ENSACAG00000007618
Anolis_carolinensis	CLVS1	CLVS1
Anolis_carolinensis	CLYBL	CLYBL
Anolis_carolinensis	CMAS	CMAS
Anolis_carolinensis	CMAS	ENSACAG00000017259
Anolis_carolinensis	CMTM4	CMTM4
Anolis_carolinensis	CNDP2	CNDP2
Anolis_carolinensis	CNGA3	ENSACAG00000029423
Anolis_carolinensis	CNGA3	TMEM131
Anolis_carolinensis	CNIH1	CNIH1
Anolis_carolinensis	CNKSR2	CNKSR2
Anolis_carolinensis	CNKSR2	ENSACAG00000026622
Anolis_carolinensis	CNMD	CNMD
Anolis_carolinensis	CNN3	CNN3
Anolis_carolinensis	CNNM2	CNNM2
Anolis_carolinensis	CNOT3	CNOT3
Anolis_carolinensis	CNOT7	CNOT7
Anolis_carolinensis	CNOT8	CNOT8
Anolis_carolinensis	CNTN6	CNTN6
Anolis_carolinensis	CNTROB	CNTROB
Anolis_carolinensis	COA1	COA1
Anolis_carolinensis	COA1	FIGNL1
Anolis_carolinensis	COG1	COG1
Anolis_carolinensis	COG2	COG2
Anolis_carolinensis	COG4	COG4
Anolis_carolinensis	COG6	COG6
Anolis_carolinensis	COG6	ENSACAG00000022323
Anolis_carolinensis	COIL	COIL
Anolis_carolinensis	COL14A1	ENSACAG00000009044
Anolis_carolinensis	COL15A1	CYTIP
Anolis_carolinensis	COL15A1	ENSACAG00000007779
Anolis_carolinensis	COL16A1	COL16A1
Anolis_carolinensis	COL16A1	ENSACAG00000008106
Anolis_carolinensis	COL17A1	COL17A1
Anolis_carolinensis	COL19A1	COL19A1
Anolis_carolinensis	COL19A1	ENSACAG00000023226
Anolis_carolinensis	COL1A2	COL1A2
Anolis_carolinensis	COL20A1	COL20A1
Anolis_carolinensis	COL20A1	ENSACAG00000005686
Anolis_carolinensis	COL21A1	ENSACAG00000002949
Anolis_carolinensis	COL4A6	COL4A6
Anolis_carolinensis	COL9A1	ENSACAG00000023226
Anolis_carolinensis	COL9A3	COL9A3
Anolis_carolinensis	COLEC10	COLEC10
Anolis_carolinensis	COLEC11	COLEC11
Anolis_carolinensis	COMTD1	COMTD1
Anolis_carolinensis	COP1	COP1
Anolis_carolinensis	COPS4	COPS4
Anolis_carolinensis	COPS4	ENSACAG00000010690
Anolis_carolinensis	COPS5	COPS5
Anolis_carolinensis	COPZ2	COPZ2
Anolis_carolinensis	COQ10A	COQ10A
Anolis_carolinensis	COQ2	COQ2
Anolis_carolinensis	COQ5	COQ5
Anolis_carolinensis	COQ7	ENSACAG00000024341
Anolis_carolinensis	CORO6	CORO6
Anolis_carolinensis	COX17	COX17
Anolis_carolinensis	COX19	COX19
Anolis_carolinensis	COX5A	DNAI1
Anolis_carolinensis	CPA6	CPA6
Anolis_carolinensis	CPEB3	CPEB3
Anolis_carolinensis	CPM	CPM
Anolis_carolinensis	CPNE4	CPNE4
Anolis_carolinensis	CPNE9	CPNE9
Anolis_carolinensis	CPS1	CPS1
Anolis_carolinensis	CPT2	CPT2
Anolis_carolinensis	CPXM2	CPXM2
Anolis_carolinensis	CRAT	CRAT
Anolis_carolinensis	CREB3	ENSACAG00000011429
Anolis_carolinensis	CREBRF	CREBRF
Anolis_carolinensis	CREG1	CREG1
Anolis_carolinensis	CRELD2	CRELD2
Anolis_carolinensis	CRNKL1	CRNKL1
Anolis_carolinensis	CRTAM	CRTAM
Anolis_carolinensis	CRY1	CRY1
Anolis_carolinensis	CRY1	ENSACAG00000022931
Anolis_carolinensis	CRY2	CRY2
Anolis_carolinensis	CRYBG1	ENSACAG00000005307
Anolis_carolinensis	CRYGN	CRYGN
Anolis_carolinensis	CRYL1	CRYL1
Anolis_carolinensis	CRYZ	CRYZ
Anolis_carolinensis	CSDE1	CSDE1
Anolis_carolinensis	CSE1L	CSE1L
Anolis_carolinensis	CSF1	ENSACAG00000012025
Anolis_carolinensis	CSF3	CSF3
Anolis_carolinensis	CSGALNACT2	CSGALNACT2
Anolis_carolinensis	CSPG4	CSPG4
Anolis_carolinensis	CSPP1	CSPP1
Anolis_carolinensis	CSRNP1	ENSACAG00000000353
Anolis_carolinensis	CSRNP1	SCN1A
Anolis_carolinensis	CSRNP2	CSRNP2
Anolis_carolinensis	CSRP2	CSRP2
Anolis_carolinensis	CSRP3	CSRP2
Anolis_carolinensis	CSRP3	CSRP3
Anolis_carolinensis	CSTF3	CSTF3
Anolis_carolinensis	CTBP2	CTBP2
Anolis_carolinensis	CTCFL	CTCFL
Anolis_carolinensis	CTDSP1	CTDSP2
Anolis_carolinensis	CTDSP1	HIGD1C
Anolis_carolinensis	CTF1	ENSACAG00000007693
Anolis_carolinensis	CTF1	ENSACAG00000007701
Anolis_carolinensis	CTNNA1	CTNNA1
Anolis_carolinensis	CTRB2	ENSACAG00000029066
Anolis_carolinensis	CTTN	CTTN
Anolis_carolinensis	CTTNBP2NL	CTTNBP2NL
Anolis_carolinensis	CTU2	CTU2
Anolis_carolinensis	CUL4A	CUL4A
Anolis_carolinensis	CUL5	CUL5
Anolis_carolinensis	CUX1	CUX2
Anolis_carolinensis	CUX1	FAM109A
Anolis_carolinensis	CUX2	CUX2
Anolis_carolinensis	CXCL14	CXCL14
Anolis_carolinensis	CYB561D1	CYB561D1
Anolis_carolinensis	CYB5A	CYB5A
Anolis_carolinensis	CYBA	CYBA
Anolis_carolinensis	CYBB	CYBB
Anolis_carolinensis	CYC1	CYC1
Anolis_carolinensis	CYCS	CYCS
Anolis_carolinensis	CYFIP1	CYFIP1
Anolis_carolinensis	CYFIP1	ENSACAG00000012666
Anolis_carolinensis	CYLC1	ENSACAG00000024368
Anolis_carolinensis	CYP17A1	CYP17A1
Anolis_carolinensis	CYP26B1	CYP26A1
Anolis_carolinensis	CYP26B1	CYP26C1
Anolis_carolinensis	CYP27B1	CYP27B1
Anolis_carolinensis	CYP27C1	CYP27C1
Anolis_carolinensis	CYP4B1	ENSACAG00000006667
Anolis_carolinensis	CYP4B1	ENSACAG00000026328
Anolis_carolinensis	CYP7A1	CYP7A1
Anolis_carolinensis	CYP7B1	CYP7B1
Anolis_carolinensis	CYP7B1	ENSACAG00000025542
Anolis_carolinensis	CYR61	CYR61
Anolis_carolinensis	CYTH4	CYTH4
Anolis_carolinensis	D2HGDH	D2HGDH
Anolis_carolinensis	DAGLB	ENSACAG00000024409
Anolis_carolinensis	DALRD3	DALRD3
Anolis_carolinensis	DARS	DARS
Anolis_carolinensis	DARS2	DARS2
Anolis_carolinensis	DAZAP2	DAZAP2
Anolis_carolinensis	DAZL	BOLL
Anolis_carolinensis	DCAF1	DCAF1
Anolis_carolinensis	DCAF12	DCAF12
Anolis_carolinensis	DCAF4	ENSACAG00000016340
Anolis_carolinensis	DCAF4	ENSACAG00000024980
Anolis_carolinensis	DCK	DCK
Anolis_carolinensis	DCLRE1B	DCLRE1B
Anolis_carolinensis	DCN	DCN
Anolis_carolinensis	DCP2	DCP2
Anolis_carolinensis	DCPS	DCPS
Anolis_carolinensis	DCT	DCT
Anolis_carolinensis	DCTD	ENSACAG00000024590
Anolis_carolinensis	DCTN2	EPC2
Anolis_carolinensis	DCTN6	DCTN6
Anolis_carolinensis	DCUN1D2	DCUN1D2
Anolis_carolinensis	DCUN1D3	DCUN1D3
Anolis_carolinensis	DDAH1	DDAH1
Anolis_carolinensis	DDB1	DDB1
Anolis_carolinensis	DDB2	DDB2
Anolis_carolinensis	DDHD2	ENSACAG00000002046
Anolis_carolinensis	DDIT4	DDIT4
Anolis_carolinensis	DDIT4	ENSACAG00000001124
Anolis_carolinensis	DDN	ENSACAG00000027539
Anolis_carolinensis	DDO	DDO
Anolis_carolinensis	DDR2	DDR2
Anolis_carolinensis	DDX18	DDX18
Anolis_carolinensis	DDX4	DDX4
Anolis_carolinensis	DDX4	IL31RA
Anolis_carolinensis	DDX46	DDX46
Anolis_carolinensis	DDX46	ENSACAG00000026591
Anolis_carolinensis	DDX54	ENSACAG00000004703
Anolis_carolinensis	DDX59	DDX59
Anolis_carolinensis	DEAF1	DEAF1
Anolis_carolinensis	DEAF1	TMEM80
Anolis_carolinensis	DENND2A	DENND2A
Anolis_carolinensis	DENND2A	ENSACAG00000029506
Anolis_carolinensis	DENND2C	DENND2C
Anolis_carolinensis	DEPDC7	DEPDC7
Anolis_carolinensis	DERL1	DERL1
Anolis_carolinensis	DESI1	DESI1
Anolis_carolinensis	DFFB	DFFB
Anolis_carolinensis	DGKA	DGKA
Anolis_carolinensis	DGKE	DGKE
Anolis_carolinensis	DGKE	ENSACAG00000009193
Anolis_carolinensis	DGKK	ENSACAG00000006068
Anolis_carolinensis	DGUOK	DGUOK
Anolis_carolinensis	DHFR2	ARL13B
Anolis_carolinensis	DHRS7B	DHRS7B
Anolis_carolinensis	DIAPH3	DIAPH3
Anolis_carolinensis	DIAPH3	ENSACAG00000023519
Anolis_carolinensis	DIDO1	DIDO1
Anolis_carolinensis	DIRC1	ENSACAG00000015512
Anolis_carolinensis	DISP1	DISP1
Anolis_carolinensis	DKK3	DKK3
Anolis_carolinensis	DLD	DLD
Anolis_carolinensis	DLD	PKDREJ
Anolis_carolinensis	DLG5	DLG5
Anolis_carolinensis	DLL4	DLL4
Anolis_carolinensis	DLL4	RHOV
Anolis_carolinensis	DMAC1	ENSACAG00000027218
Anolis_carolinensis	DMRT1	DMRT1
Anolis_carolinensis	DMRT2	DMRT2
Anolis_carolinensis	DMRT3	ENSACAG00000002401
Anolis_carolinensis	DMRTA1	DMRTA1
Anolis_carolinensis	DMRTA1	ENSACAG00000028136
Anolis_carolinensis	DMRTB1	DMRTB1
Anolis_carolinensis	DMRTB1	ENSACAG00000008897
Anolis_carolinensis	DMXL1	DMXL1
Anolis_carolinensis	DNA2	DNA2
Anolis_carolinensis	DNAAF5	DNAAF5
Anolis_carolinensis	DNAH12	ENSACAG00000003111
Anolis_carolinensis	DNAH12	ENSACAG00000005556
Anolis_carolinensis	DNAH3	ENSACAG00000027310
Anolis_carolinensis	DNAH3	ENSACAG00000028926
Anolis_carolinensis	DNAI2	DNAI2
Anolis_carolinensis	DNAJA1	DNAJA1
Anolis_carolinensis	DNAJB12	DNAJB12
Anolis_carolinensis	DNAJB12	ENSACAG00000001124
Anolis_carolinensis	DNAJC2	DNAJC2
Anolis_carolinensis	DNAJC24	ENSACAG00000002142
Anolis_carolinensis	DNAJC24	ENSACAG00000002152
Anolis_carolinensis	DNAJC3	DNAJC3
Anolis_carolinensis	DNAJC5B	DNAJC5B
Anolis_carolinensis	DNAJC8	DNAJC8
Anolis_carolinensis	DNALI1	DNALI1
Anolis_carolinensis	DNASE2B	DNASE2B
Anolis_carolinensis	DNASE2B	ENSACAG00000005810
Anolis_carolinensis	DNM2	DNM2
Anolis_carolinensis	DNMT1	DNMT1
Anolis_carolinensis	DNMT1	ENSACAG00000026021
Anolis_carolinensis	DOCK2	DOCK2
Anolis_carolinensis	DOCK2	ENSACAG00000026424
Anolis_carolinensis	DOCK4	DOCK4
Anolis_carolinensis	DOCK4	IMMP2L
Anolis_carolinensis	DOCK9	DOCK9
Anolis_carolinensis	DOCK9	ENSACAG00000010070
Anolis_carolinensis	DOK1	DOK1
Anolis_carolinensis	DPCD	ENSACAG00000011539
Anolis_carolinensis	DPF3	DPF3
Anolis_carolinensis	DPF3	ENSACAG00000024980
Anolis_carolinensis	DPH2	ENSACAG00000014312
Anolis_carolinensis	DPP3	DPP3
Anolis_carolinensis	DPP6	DPP6
Anolis_carolinensis	DPY19L1	ENSACAG00000007502
Anolis_carolinensis	DPY19L1	ENSACAG00000026561
Anolis_carolinensis	DPY19L4	DPY19L4
Anolis_carolinensis	DPY19L4	ENSACAG00000003855
Anolis_carolinensis	DPYSL4	DPYSL3
Anolis_carolinensis	DPYSL4	DPYSL4
Anolis_carolinensis	DR1	DR1
Anolis_carolinensis	DR1	ENSACAG00000005553
Anolis_carolinensis	DRAM1	DRAM1
Anolis_carolinensis	DRGX	DRGX
Anolis_carolinensis	DROSHA	DROSHA
Anolis_carolinensis	DRP2	AIPL1
Anolis_carolinensis	DRP2	DRP2
Anolis_carolinensis	DTL	DTL
Anolis_carolinensis	DTNBP1	DTNBP1
Anolis_carolinensis	DTWD2	DTWD2
Anolis_carolinensis	DTYMK	DTYMK
Anolis_carolinensis	DUSP1	DUSP1
Anolis_carolinensis	DUSP10	DUSP10
Anolis_carolinensis	DUSP10	ENSACAG00000025965
Anolis_carolinensis	DUSP14	DUSP14
Anolis_carolinensis	DUSP21	ENSACAG00000016498
Anolis_carolinensis	DUSP3	DUSP3
Anolis_carolinensis	DUSP3	ENSACAG00000028613
Anolis_carolinensis	DUSP5	DUSP5
Anolis_carolinensis	DUT	DUT
Anolis_carolinensis	DYDC1	ENSACAG00000004928
Anolis_carolinensis	DYDC2	EXOSC3
Anolis_carolinensis	DYNC1LI2	DYNC1LI2
Anolis_carolinensis	DYNLL1	DYNLL1
Anolis_carolinensis	DYNLRB1	DYNLRB1
Anolis_carolinensis	DYRK3	DYRK3
Anolis_carolinensis	DZIP1	DZIP1
Anolis_carolinensis	E2F2	KIDINS220
Anolis_carolinensis	E2F2	MBOAT2
Anolis_carolinensis	E2F4	E2F4
Anolis_carolinensis	E2F4	ENSACAG00000027147
Anolis_carolinensis	E2F8	PPP1R12B
Anolis_carolinensis	E2F8	SYT2
Anolis_carolinensis	EAF2	EAF2
Anolis_carolinensis	EAF2	ENSACAG00000004853
Anolis_carolinensis	ECHDC3	ECHDC3
Anolis_carolinensis	ECI2	ENSACAG00000002698
Anolis_carolinensis	ECI2	ENSACAG00000026573
Anolis_carolinensis	ECSIT	ECSIT
Anolis_carolinensis	ECSIT	ENSACAG00000016993
Anolis_carolinensis	EDN2	ENSACAG00000000261
Anolis_carolinensis	EEF1A2	EEF1A2
Anolis_carolinensis	EEF1AKMT2	ENSACAG00000014407
Anolis_carolinensis	EEPD1	EEPD1
Anolis_carolinensis	EFCAB10	EFCAB10
Anolis_carolinensis	EFCAB2	EFCAB2
Anolis_carolinensis	EFEMP1	EFEMP1
Anolis_carolinensis	EGFR	EGFR
Anolis_carolinensis	EGFR	ENSACAG00000017390
Anolis_carolinensis	EIF1AX	ENSACAG00000012660
Anolis_carolinensis	EIF3B	ENSACAG00000008874
Anolis_carolinensis	EIF3D	EIF3D
Anolis_carolinensis	EIF3L	EIF3L
Anolis_carolinensis	EIF4E	EIF4E
Anolis_carolinensis	EIF4E	ENSACAG00000014178
Anolis_carolinensis	EIF4E3	PPP1R3A
Anolis_carolinensis	EIF5B	EIF5B
Anolis_carolinensis	EIPR1	EIPR1
Anolis_carolinensis	ELF5	ELF5
Anolis_carolinensis	ELFN2	ELFN2
Anolis_carolinensis	ELFN2	ENSACAG00000026238
Anolis_carolinensis	ELK4	ELK4
Anolis_carolinensis	ELK4	ENSACAG00000012356
Anolis_carolinensis	ELL2	ELL2
Anolis_carolinensis	ELP4	ELP4
Anolis_carolinensis	EME1	EME1
Anolis_carolinensis	EN2	EN2
Anolis_carolinensis	ENOPH1	ENOPH1
Anolis_carolinensis	ENOSF1	ENOSF1
Anolis_carolinensis	ENPP2	ENPP2
Anolis_carolinensis	ENTHD1	B9D1
Anolis_carolinensis	ENTHD1	ENSACAG00000007459
Anolis_carolinensis	ENTHD1	ENSACAG00000029232
Anolis_carolinensis	ENTHD1	EPN2
Anolis_carolinensis	ENTPD4	ENTPD4
Anolis_carolinensis	EPGN	ENSACAG00000024626
Anolis_carolinensis	EPGN	EPGN
Anolis_carolinensis	EPN3	EPN3
Anolis_carolinensis	EPRS	EPRS
Anolis_carolinensis	EPS8L3	EPS8L3
Anolis_carolinensis	ERBB4	ERBB4
Anolis_carolinensis	ERC1	ENSACAG00000000024
Anolis_carolinensis	ERC1	ENSACAG00000022366
Anolis_carolinensis	ERC2	ENSACAG00000005894
Anolis_carolinensis	ERC2	ENSACAG00000029033
Anolis_carolinensis	ERCC2	XRCC3
Anolis_carolinensis	ERCC2	ZFYVE21
Anolis_carolinensis	ERCC3	ENSACAG00000029135
Anolis_carolinensis	ERCC3	ERCC3
Anolis_carolinensis	ERG	ENSACAG00000017340
Anolis_carolinensis	ERG	ERG
Anolis_carolinensis	ERG	FLI1
Anolis_carolinensis	ERGIC1	ERGIC1
Anolis_carolinensis	ERI1	ERI1
Anolis_carolinensis	ERI2	ACSM3
Anolis_carolinensis	ERI2	ERI2
Anolis_carolinensis	ERICH3	ERICH3
Anolis_carolinensis	ERLEC1	ENSACAG00000025732
Anolis_carolinensis	ERLEC1	ERLEC1
Anolis_carolinensis	ERLIN2	ERLIN2
Anolis_carolinensis	ERP27	ERP27
Anolis_carolinensis	ERP29	ERP29
Anolis_carolinensis	ERVMER34-1	RPL21
Anolis_carolinensis	ERVW-1	ENSACAG00000015461
Anolis_carolinensis	ESPNL	ESPNL
Anolis_carolinensis	ESR1	esr1
Anolis_carolinensis	ESRP1	ESRP1
Anolis_carolinensis	ESRRG	ENSACAG00000024288
Anolis_carolinensis	ESRRG	ESRRG
Anolis_carolinensis	ESS2	ESS2
Anolis_carolinensis	ETNK1	ETNK1
Anolis_carolinensis	EWSR1	EWSR1
Anolis_carolinensis	EXD2	EXD2
Anolis_carolinensis	EXOC1L	EXOC1L
Anolis_carolinensis	EXOC4	ENSACAG00000017073
Anolis_carolinensis	EXOC4	ENSACAG00000017125
Anolis_carolinensis	EXOG	EXOG
Anolis_carolinensis	EXOSC10	ENSACAG00000029079
Anolis_carolinensis	EXPH5	ENSACAG00000025912
Anolis_carolinensis	EXTL1	EXTL1
Anolis_carolinensis	EYA1	EYA1
Anolis_carolinensis	EYA2	EYA2
Anolis_carolinensis	EYA3	EYA3
Anolis_carolinensis	F13B	F13B
Anolis_carolinensis	F2	F2
Anolis_carolinensis	F3	F3
Anolis_carolinensis	F7	F7
Anolis_carolinensis	FABP1	FABP1
Anolis_carolinensis	FABP6	FABP6
Anolis_carolinensis	FADD	ENSACAG00000003709
Anolis_carolinensis	FADS2	ENSACAG00000017657
Anolis_carolinensis	FADS2	ENSACAG00000028490
Anolis_carolinensis	FAHD1	FAHD1
Anolis_carolinensis	FAM109A	FAM109A
Anolis_carolinensis	FAM109B	FAM109B
Anolis_carolinensis	FAM110A	FAM110A
Anolis_carolinensis	FAM111A	ENSACAG00000029129
Anolis_carolinensis	FAM117A	FAM117A
Anolis_carolinensis	FAM120C	ENSACAG00000000893
Anolis_carolinensis	FAM120C	ENSACAG00000025679
Anolis_carolinensis	FAM126A	FAM126A
Anolis_carolinensis	FAM133B	EFCAB1
Anolis_carolinensis	FAM133B	ENSACAG00000015319
Anolis_carolinensis	FAM135A	FAM135A
Anolis_carolinensis	FAM13B	SCD
Anolis_carolinensis	FAM160B2	ENSACAG00000000705
Anolis_carolinensis	FAM160B2	FAM160B2
Anolis_carolinensis	FAM166B	ENSACAG00000013768
Anolis_carolinensis	FAM166B	ENSACAG00000022991
Anolis_carolinensis	FAM171B	FAM171B
Anolis_carolinensis	FAM173A	FAM173A
Anolis_carolinensis	FAM177B	FAM177B
Anolis_carolinensis	FAM180A	FAM180A
Anolis_carolinensis	FAM189A2	FAM189A1
Anolis_carolinensis	FAM189A2	FAM189A2
Anolis_carolinensis	FAM208A	FAM208A
Anolis_carolinensis	FAM213A	EXOSC3
Anolis_carolinensis	FAM213A	FAM213A
Anolis_carolinensis	FAM217B	ENSACAG00000024419
Anolis_carolinensis	FAM221A	FAM221A
Anolis_carolinensis	FAM227A	ENSACAG00000028833
Anolis_carolinensis	FAM237B	FAM237B
Anolis_carolinensis	FAM69C	FAM69C
Anolis_carolinensis	FAM81B	FAM81B
Anolis_carolinensis	FAM83B	FAM83B
Anolis_carolinensis	FAM83C	FAM83C
Anolis_carolinensis	FAM89A	FAM89A
Anolis_carolinensis	FAM92A	FAM92A
Anolis_carolinensis	FAM98B	FAM98B
Anolis_carolinensis	FAM98B	FAM98C
Anolis_carolinensis	FANCB	FANCB
Anolis_carolinensis	FANCF	FANCF
Anolis_carolinensis	FANCG	FANCG
Anolis_carolinensis	FANCI	ENSACAG00000000882
Anolis_carolinensis	FANCL	ENSACAG00000024289
Anolis_carolinensis	FANCL	FANCL
Anolis_carolinensis	FARP2	ENSACAG00000024977
Anolis_carolinensis	FARP2	FARP2
Anolis_carolinensis	FARS2	ENSACAG00000014992
Anolis_carolinensis	FARS2	FARS2
Anolis_carolinensis	FASTKD1	ZBTB47
Anolis_carolinensis	FAXDC2	FAXDC2
Anolis_carolinensis	FBN2	FBN2
Anolis_carolinensis	FBXL13	FBXL13
Anolis_carolinensis	FBXL17	FBXL17
Anolis_carolinensis	FBXL2	FBXL2
Anolis_carolinensis	FBXL20	ENSACAG00000017482
Anolis_carolinensis	FBXL20	FBXL20
Anolis_carolinensis	FBXL22	ENSACAG00000026139
Anolis_carolinensis	FBXL22	ENSACAG00000028494
Anolis_carolinensis	FBXO11	FBXO11
Anolis_carolinensis	FBXO21	FBXO21
Anolis_carolinensis	FBXO27	PAK4
Anolis_carolinensis	FBXO34	FBXO34
Anolis_carolinensis	FBXO34	IMP3
Anolis_carolinensis	FBXO45	FBXO45
Anolis_carolinensis	FBXO48	FBXO48
Anolis_carolinensis	FCER2	ENSACAG00000022837
Anolis_carolinensis	FCER2	ENSACAG00000027474
Anolis_carolinensis	FECH	FECH
Anolis_carolinensis	FER	FER
Anolis_carolinensis	FERMT2	ENSACAG00000023090
Anolis_carolinensis	FERMT2	FERMT2
Anolis_carolinensis	FERMT3	ENSACAG00000000330
Anolis_carolinensis	FES	FES
Anolis_carolinensis	FFAR1	ENSACAG00000010287
Anolis_carolinensis	FFAR1	FFAR1
Anolis_carolinensis	FGD5	ENSACAG00000011946
Anolis_carolinensis	FGD5	ENSACAG00000023480
Anolis_carolinensis	FGF1	ENSACAG00000013215
Anolis_carolinensis	FGF1	FGF1
Anolis_carolinensis	FGF5	FGF5
Anolis_carolinensis	FGF8	FGF8
Anolis_carolinensis	FGF9	FGF9
Anolis_carolinensis	FGFR1OP	FGFR1OP
Anolis_carolinensis	FGFR1OP2	FGFR1OP2
Anolis_carolinensis	FGFR4	ENSACAG00000005563
Anolis_carolinensis	FGFR4	FGFR4
Anolis_carolinensis	FGGY	ENSACAG00000028788
Anolis_carolinensis	FGGY	RNF170
Anolis_carolinensis	FGL1	ENSACAG00000023914
Anolis_carolinensis	FGL1	FGL1
Anolis_carolinensis	FHL3	FHL3
Anolis_carolinensis	FIBIN	FIBIN
Anolis_carolinensis	FIG4	FIG4
Anolis_carolinensis	FITM1	FITM1
Anolis_carolinensis	FLII	FLII
Anolis_carolinensis	FLNB	FLNB
Anolis_carolinensis	FMOD	DCN
Anolis_carolinensis	FNBP1L	FNBP1L
Anolis_carolinensis	FOSL2	FOSL2
Anolis_carolinensis	FOXN2	FOXN2
Anolis_carolinensis	FOXO1	FOXO1
Anolis_carolinensis	FOXP2	FOXP2
Anolis_carolinensis	FOXP3	ENSACAG00000013491
Anolis_carolinensis	FOXP3	ENSACAG00000025344
Anolis_carolinensis	FOXRED1	ENSACAG00000028672
Anolis_carolinensis	FOXRED1	FOXRED1
Anolis_carolinensis	FOXRED2	FOXRED2
Anolis_carolinensis	FREM1	FREM1
Anolis_carolinensis	FRMPD4	FRMPD4
Anolis_carolinensis	FRS2	FRS2
Anolis_carolinensis	FRYL	FRYL
Anolis_carolinensis	FSD1L	ENSACAG00000024126
Anolis_carolinensis	FSD1L	FSD1L
Anolis_carolinensis	FSHB	FSHB
Anolis_carolinensis	FSHR	ENSACAG00000016244
Anolis_carolinensis	FSHR	ENSACAG00000025070
Anolis_carolinensis	FTCDNL1	ENSACAG00000029096
Anolis_carolinensis	FTL	ENSACAG00000029107
Anolis_carolinensis	FTL	FTL
Anolis_carolinensis	FUBP1	FUBP1
Anolis_carolinensis	FUK	FUK
Anolis_carolinensis	FYCO1	FYCO1
Anolis_carolinensis	FYN	FYN
Anolis_carolinensis	FYTTD1	ENSACAG00000002757
Anolis_carolinensis	FYTTD1	FYTTD1
Anolis_carolinensis	FZD1	FZD1
Anolis_carolinensis	FZD5	FZD5
Anolis_carolinensis	G0S2	G0S2
Anolis_carolinensis	G3BP1	G3BP1
Anolis_carolinensis	G3BP2	G3BP2
Anolis_carolinensis	GABARAPL2	GABARAPL2
Anolis_carolinensis	GABPB1	GABPB1
Anolis_carolinensis	GABRB2	GABRB3
Anolis_carolinensis	GABRB3	GABRB3
Anolis_carolinensis	GABRG1	GABRA2
Anolis_carolinensis	GABRG1	GABRG1
Anolis_carolinensis	GAL	ENSACAG00000014191
Anolis_carolinensis	GAL	GAL
Anolis_carolinensis	GAL3ST2	GAL3ST2
Anolis_carolinensis	GALNT10	GALNT10
Anolis_carolinensis	GALNT17	ENSACAG00000008700
Anolis_carolinensis	GALNT2	GALNT2
Anolis_carolinensis	GALNTL6	ENSACAG00000023855
Anolis_carolinensis	GALNTL6	ENSACAG00000029383
Anolis_carolinensis	GAPDH	GAPDH
Anolis_carolinensis	GATA5	GATA5
Anolis_carolinensis	GBX1	GBX2
Anolis_carolinensis	GC	ENSACAG00000013348
Anolis_carolinensis	GC	GC
Anolis_carolinensis	GCHFR	C15orf62
Anolis_carolinensis	GCHFR	GCHFR
Anolis_carolinensis	GCLM	ENSACAG00000005267
Anolis_carolinensis	GCLM	GCLM
Anolis_carolinensis	GCM2	GCM2
Anolis_carolinensis	GDAP1	GDAP1
Anolis_carolinensis	GDF6	GDF6
Anolis_carolinensis	GDF7	GDF7
Anolis_carolinensis	GEM	GEM
Anolis_carolinensis	GEMIN5	GEMIN5
Anolis_carolinensis	GEMIN8	ENSACAG00000029642
Anolis_carolinensis	GEMIN8	GEMIN8
Anolis_carolinensis	GFRA3	GFRA3
Anolis_carolinensis	GFRAL	GFRAL
Anolis_carolinensis	GGACT	GGACT
Anolis_carolinensis	GGH	ENSACAG00000026734
Anolis_carolinensis	GGH	GGH
Anolis_carolinensis	GHRH	ENSACAG00000011836
Anolis_carolinensis	GIN1	GIN1
Anolis_carolinensis	GINM1	ENSACAG00000006919
Anolis_carolinensis	GINS3	ENSACAG00000007863
Anolis_carolinensis	GINS4	ENSACAG00000000702
Anolis_carolinensis	GINS4	GINS4
Anolis_carolinensis	GIP	ENSACAG00000006291
Anolis_carolinensis	GIPC2	GIPC2
Anolis_carolinensis	GIT1	GIT1
Anolis_carolinensis	GJE1	ENSACAG00000028093
Anolis_carolinensis	GLDC	GLDC
Anolis_carolinensis	GLI3	GLI3
